gene_symbol,ensembl_id,chr,start,end,strand
Pcyt1a,ENSMUSG00000005615,16,32249739,32293888,+
2210020O09Rik,ENSMUSG00000116714,16,32273416,32274967,-
Slc51a,ENSMUSG00000035699,16,32293322,32306697,-
Zdhhc19,ENSMUSG00000052363,16,32315083,32380784,+
Gm34680,ENSMUSG00000116957,16,32369029,32372573,+
Tfrc,ENSMUSG00000022797,16,32427738,32451612,+
Tnk2,ENSMUSG00000022791,16,32462692,32502311,+
Tnk2os,ENSMUSG00000075265,16,32484041,32487015,-
Muc4,ENSMUSG00000118672,16,32555015,32602754,+
Muc20,ENSMUSG00000035638,16,32597793,32617805,-
Smbd1,ENSMUSG00000094430,16,32625130,32630847,-
Gm26769,ENSMUSG00000097256,16,32627853,32631576,+
Rubcn,ENSMUSG00000035629,16,32642073,32698136,-
Fyttd1,ENSMUSG00000022800,16,32697870,32729245,+
Lrch3,ENSMUSG00000022801,16,32734470,32836017,+
Gm17106,ENSMUSG00000078489,16,32806224,32928971,-
n-R5s33,ENSMUSG00000070225,16,32822273,32822391,+
Iqcg,ENSMUSG00000035578,16,32833053,32876588,-
Rpl35a,ENSMUSG00000060636,16,32876823,32880559,+
Lmln,ENSMUSG00000022802,16,32882891,32948065,+
Gm55399,ENSMUSG00002076382,16,32888480,32888552,+
Mir1947,ENSMUSG00000088860,16,32925731,32925815,+
Osbpl11,ENSMUSG00000022807,16,33005441,33063682,+
Snx4,ENSMUSG00000022808,16,33071812,33120639,+
1700007L15Rik,ENSMUSG00000097318,16,33193627,33201138,-
Zfp148,ENSMUSG00000022811,16,33201206,33324733,+
Slc12a8,ENSMUSG00000035506,16,33337698,33484505,+
Heg1,ENSMUSG00000075254,16,33504740,33591946,+
Gm15657,ENSMUSG00000090214,16,33590800,33617244,-
Muc13,ENSMUSG00000022824,16,33614407,33640304,+
Itgb5,ENSMUSG00000022817,16,33650035,33769708,+
Umps,ENSMUSG00000022814,16,33775152,33787408,-
Gm15829,ENSMUSG00000086083,16,33786609,33787682,+
Kalrn,ENSMUSG00000061751,16,33789443,34393902,-
Ropn1,ENSMUSG00000022832,16,34470291,34498988,+
Ccdc14,ENSMUSG00000022833,16,34510986,34545572,+
Mylk,ENSMUSG00000022836,16,34565580,34822790,+
1700119H24Rik,ENSMUSG00000100593,16,34756224,34759699,-
E130310I04Rik,ENSMUSG00000116665,16,34763545,34779364,-
Gm21691,ENSMUSG00000116840,16,34819671,34843575,-
Hacd2,ENSMUSG00000035376,16,34842798,34929547,+
Adcy5,ENSMUSG00000022840,16,34975247,35126108,+
Gm25179,ENSMUSG00002075911,16,35055166,35055293,-
Sec22a,ENSMUSG00000034473,16,35131501,35184288,-
Gm25079,ENSMUSG00000064463,16,35202415,35202617,+
Gm23518,ENSMUSG00000064769,16,35208303,35208455,-
Pdia5,ENSMUSG00000022844,16,35217682,35311243,-
Gm55297,ENSMUSG00002076524,16,35260624,35260733,-
1600019K03Rik,ENSMUSG00000099429,16,35323540,35329789,-
Sema5b,ENSMUSG00000052133,16,35361515,35485102,+
Slc49a4,ENSMUSG00000022848,16,35514432,35589726,-
Gm25967,ENSMUSG00000087793,16,35542457,35542603,-
Hspbap1,ENSMUSG00000022849,16,35590745,35648847,+
Gm26838,ENSMUSG00000097914,16,35626317,35629316,-
Parp14,ENSMUSG00000034422,16,35653244,35691914,-
Dtx3l,ENSMUSG00000049502,16,35746881,35759521,-
Parp9,ENSMUSG00000022906,16,35758840,35792975,+
Gm15564,ENSMUSG00000086324,16,35787121,35803616,-
Kpna1,ENSMUSG00000022905,16,35799120,35857501,+
Wdr5b,ENSMUSG00000034379,16,35861560,35864298,+
Fam162a,ENSMUSG00000003955,16,35864131,35891964,-
Ccdc58,ENSMUSG00000075229,16,35892055,35912490,+
Csta1,ENSMUSG00000034362,16,35940316,35951611,-
Gm23080,ENSMUSG00000088471,16,35958242,35958344,-
Stfa2l1,ENSMUSG00000059657,16,35977181,35982323,+
Gm22885,ENSMUSG00002076436,16,35982385,35982491,-
Cstdc4,ENSMUSG00000079597,16,36004582,36008481,+
Gm25024,ENSMUSG00000118690,16,36008544,36008647,-
Csta3,ENSMUSG00000094733,16,36030773,36038158,+
Gm55313,ENSMUSG00002075226,16,36038292,36038396,-
Csta2,ENSMUSG00000095620,16,36041838,36077810,+
Gm24569,ENSMUSG00000118857,16,36077876,36077979,-
Stfa1,ENSMUSG00000071562,16,36097313,36105735,+
Gm55314,ENSMUSG00002075883,16,36105795,36105899,-
Gm55315,ENSMUSG00002075042,16,36133155,36133258,-
Gm24437,ENSMUSG00000088517,16,36141843,36141946,+
Cstdc6,ENSMUSG00000079594,16,36142027,36154694,-
Gm55316,ENSMUSG00002075419,16,36179580,36179684,+
Cstdc5,ENSMUSG00000071561,16,36179744,36188110,-
Gm15845,ENSMUSG00000087689,16,36187432,36207768,+
Gm24218,ENSMUSG00000119194,16,36206552,36206656,+
Gm55319,ENSMUSG00002075800,16,36224141,36224247,+
Stfa2,ENSMUSG00000022902,16,36224354,36228819,-
Gm22263,ENSMUSG00000119903,16,36239449,36239552,+
Gm25903,ENSMUSG00000089117,16,36259006,36259108,+
Stfa3,ENSMUSG00000054905,16,36270899,36275754,-
Casr,ENSMUSG00000051980,16,36314058,36382503,-
Gm49662,ENSMUSG00000116961,16,36389507,36418859,-
Cd86,ENSMUSG00000022901,16,36424231,36486443,-
Ildr1,ENSMUSG00000022900,16,36514340,36547166,+
Slc15a2,ENSMUSG00000022899,16,36570539,36605324,-
Gm55329,ENSMUSG00002075144,16,36610100,36610169,+
Eaf2,ENSMUSG00000022838,16,36613246,36695365,-
Iqcb1,ENSMUSG00000022837,16,36648747,36693083,+
2600002D14Rik,ENSMUSG00000116797,16,36682812,36683103,+
Golgb1,ENSMUSG00000034243,16,36695502,36753447,+
4930565N06Rik,ENSMUSG00000084834,16,36700881,36717551,-
Hcls1,ENSMUSG00000022831,16,36755345,36783574,+
Fbxo40,ENSMUSG00000047746,16,36783822,36810829,-
Polq,ENSMUSG00000034206,16,36832148,36915779,+
Stxbp5l,ENSMUSG00000022829,16,36935304,37205324,-
Gtf2e1,ENSMUSG00000022828,16,37330152,37360151,-
Rabl3,ENSMUSG00000022827,16,37360247,37392747,+
Hgd,ENSMUSG00000022821,16,37400515,37452382,+
Gm46559,ENSMUSG00000116723,16,37412289,37416552,-
Ndufb4,ENSMUSG00000022820,16,37467532,37474815,-
Fstl1,ENSMUSG00000022816,16,37597235,37656876,+
Btnl12,ENSMUSG00000108763,16,37671275,37681508,-
Gm54385,ENSMUSG00002075418,16,37675144,37675259,+
Lrrc58,ENSMUSG00000034158,16,37688751,37709220,+
Gpr156,ENSMUSG00000046961,16,37736858,37827892,+
Gm25140,ENSMUSG00000065188,16,37800449,37800588,+
Gsk3b,ENSMUSG00000022812,16,37909363,38066446,+
Gm25617,ENSMUSG00002076470,16,37978370,37978502,+
Gm25617,ENSMUSG00000119029,16,37978370,37978501,+
Gm54387,ENSMUSG00002076009,16,38027825,38027953,-
Nr1i2,ENSMUSG00000022809,16,38068685,38115186,-
Cfap91,ENSMUSG00000022805,16,38118116,38162505,-
Maats1os,ENSMUSG00000087568,16,38122978,38125382,+
Cox17,ENSMUSG00000046516,16,38167353,38182659,+
Popdc2,ENSMUSG00000022803,16,38182571,38198578,+
Pla1a,ENSMUSG00000002847,16,38216479,38253507,-
Adprh,ENSMUSG00000002844,16,38264392,38273065,-
D930030I03Rik,ENSMUSG00000097576,16,38272344,38273905,+
Cd80,ENSMUSG00000075122,16,38275923,38316697,+
Timmdc1,ENSMUSG00000002846,16,38318709,38343025,-
Poglut1,ENSMUSG00000034064,16,38345499,38370620,-
Tmem39a,ENSMUSG00000002845,16,38379060,38412524,+
Gm17103,ENSMUSG00000091238,16,38389685,38393662,-
Arhgap31,ENSMUSG00000022799,16,38418702,38533636,-
B4galt4,ENSMUSG00000022793,16,38562626,38589411,+
Upk1b,ENSMUSG00000049436,16,38593546,38620690,-
Tex55,ENSMUSG00000022798,16,38632568,38649111,-
Gm15802,ENSMUSG00000086175,16,38649268,38786432,+
Igsf11,ENSMUSG00000022790,16,38713033,38847521,+
Gm22500,ENSMUSG00000089607,16,38747571,38747669,+
Gm36742,ENSMUSG00000116965,16,39007825,39009268,-
Gm36903,ENSMUSG00000116573,16,39267111,39308596,+
Gm54403,ENSMUSG00002076331,16,39275377,39275497,+
Lsamp,ENSMUSG00000061080,16,39804723,42002042,+
Gm22543,ENSMUSG00000077535,16,40126581,40126674,+
Gm54407,ENSMUSG00002075693,16,40188198,40188299,-
Gm54409,ENSMUSG00002076095,16,41038107,41038198,+
Gm54410,ENSMUSG00002076645,16,41038139,41038198,+
Gm28750,ENSMUSG00000101463,16,41233528,41251454,-
Gap43,ENSMUSG00000047261,16,42068805,42161014,-
Mir6540,ENSMUSG00000098300,16,42123725,42123832,-
4932412D23Rik,ENSMUSG00000075070,16,42546065,42696125,-
Zbtb20,ENSMUSG00000022708,16,42696244,43462965,+
Gm19522,ENSMUSG00000116903,16,42704733,42732428,-
Gm25873,ENSMUSG00000118809,16,42946596,42946702,+
Gm9968,ENSMUSG00000055370,16,43166250,43184029,-
Gm15713,ENSMUSG00000085499,16,43230881,43240559,-
Mir568,ENSMUSG00000076372,16,43461018,43461100,+
Tigit,ENSMUSG00000071552,16,43469230,43484509,-
Gm49735,ENSMUSG00000116684,16,43514460,43531195,-
Drd3,ENSMUSG00000022705,16,43574389,43643295,+
Gm54424,ENSMUSG00002075199,16,43617780,43617896,+
Gm26074,ENSMUSG00000077251,16,43654046,43654174,-
Qtrt2,ENSMUSG00000022704,16,43681770,43747172,-
Gm25989,ENSMUSG00000119162,16,43707045,43707177,-
Ccdc191,ENSMUSG00000022701,16,43710163,43784677,+
Zdhhc23,ENSMUSG00000036304,16,43785396,43800154,-
Gramd1c,ENSMUSG00000036292,16,43800713,43883708,-
Mir3470b,ENSMUSG00000119636,16,43834215,43834340,+
Atp6v1a,ENSMUSG00000052459,16,43905765,43960068,-
Naa50,ENSMUSG00000022698,16,43960193,43983729,+
Usf3,ENSMUSG00000068284,16,43993609,44047828,+
Sidt1,ENSMUSG00000022696,16,44060543,44153559,-
Spice1,ENSMUSG00000043065,16,44167484,44208860,+
Cfap44,ENSMUSG00000071550,16,44215159,44302791,+
Boc,ENSMUSG00000022687,16,44305412,44379260,-
Mir3081,ENSMUSG00000093046,16,44378409,44378492,-
Nepro,ENSMUSG00000036208,16,44544664,44557647,+
Gtpbp8,ENSMUSG00000022668,16,44557131,44566726,-
Cd200r1,ENSMUSG00000022667,16,44586099,44615341,+
Cd200r4,ENSMUSG00000062082,16,44632096,44659513,+
Cd200r2,ENSMUSG00000090176,16,44687460,44736203,+
Cd200r3,ENSMUSG00000036172,16,44764041,44801743,+
Ccdc80,ENSMUSG00000022665,16,44913765,44948440,+
Slc35a5,ENSMUSG00000022664,16,44959936,44979069,-
Atg3,ENSMUSG00000022663,16,44979148,45008901,+
Btla,ENSMUSG00000052013,16,45044678,45078033,+
Cd200,ENSMUSG00000022661,16,45202498,45229416,-
Cd200l1,ENSMUSG00000053182,16,45232131,45313332,-
Cd200l2,ENSMUSG00000116542,16,45332154,45352413,-
Slc9c1,ENSMUSG00000033210,16,45355672,45427364,+
Gcsam,ENSMUSG00000022659,16,45430743,45443230,+
BC016579,ENSMUSG00000033187,16,45447211,45474431,-
Tmprss7,ENSMUSG00000033177,16,45476678,45514021,-
Tagln3,ENSMUSG00000022658,16,45531593,45544971,-
Abhd10,ENSMUSG00000033157,16,45550088,45563318,-
Gm15591,ENSMUSG00000086237,16,45556866,45557681,+
Phldb2,ENSMUSG00000033149,16,45566606,45773961,-
Gm15640,ENSMUSG00000085781,16,45756640,45761969,+
Gm15638,ENSMUSG00000085826,16,45765926,45791733,+
Plcxd2,ENSMUSG00000087141,16,45779626,45830581,-
Gm24754,ENSMUSG00000119085,16,45838430,45838536,-
Cd96,ENSMUSG00000022657,16,45856020,45940614,-
Ahcyl,ENSMUSG00000048087,16,45973348,45975440,-
Gm26297,ENSMUSG00000119274,16,46040199,46040330,+
Nectin3,ENSMUSG00000022656,16,46208069,46318888,-
Gm24651,ENSMUSG00000119721,16,47326682,47326788,-
6430553K19Rik,ENSMUSG00000116755,16,47942435,47978862,-
Dppa4,ENSMUSG00000058550,16,48104096,48114600,+
Dppa2,ENSMUSG00000072419,16,48124271,48140086,+
Gm5485,ENSMUSG00000110573,16,48219816,48232779,-
Gm54506,ENSMUSG00002075422,16,48230669,48230787,-
Morc1,ENSMUSG00000022652,16,48251600,48451263,+
Trat1,ENSMUSG00000030775,16,48551137,48592384,-
Retnlb,ENSMUSG00000022650,16,48637219,48639255,+
Retnla,ENSMUSG00000061100,16,48662914,48664824,+
Retnlg,ENSMUSG00000022651,16,48692984,48694859,+
Dzip3,ENSMUSG00000064061,16,48744595,48814528,-
Gm22576,ENSMUSG00000065667,16,48763362,48763465,-
Cip2a,ENSMUSG00000033031,16,48814548,48840072,+
Myh15,ENSMUSG00000092009,16,48877849,49019467,+
1700026J12Rik,ENSMUSG00000073976,16,49031004,49076135,-
Ift57,ENSMUSG00000032965,16,49519596,49585489,+
Gm15518,ENSMUSG00000087066,16,49578939,49619233,-
Cd47,ENSMUSG00000055447,16,49620896,49735373,+
Bbx,ENSMUSG00000022641,16,50012207,50252753,-
G730013B05Rik,ENSMUSG00000097694,16,50346608,50379822,+
Ccdc54,ENSMUSG00000050685,16,50410220,50411517,-
4930542D17Rik,ENSMUSG00000116848,16,50410866,50474529,+
Dubr,ENSMUSG00000022639,16,50530732,50553159,-
Mir6363,ENSMUSG00000098482,16,50547495,50547608,+
1700116B05Rik,ENSMUSG00000092276,16,50603772,50604454,+
Gm24925,ENSMUSG00000118814,16,50740905,50741011,-
Gm32431,ENSMUSG00000116706,16,50871493,50873367,+
Gm29686,ENSMUSG00000116725,16,51800739,51825858,-
Cblb,ENSMUSG00000022637,16,51851588,52028411,+
Gm23513,ENSMUSG00000119052,16,51925378,51925510,-
Alcam,ENSMUSG00000022636,16,52069359,52274437,-
4930404A05Rik,ENSMUSG00000116611,16,52619871,52636107,-
4930405D01Rik,ENSMUSG00000116689,16,52649486,52792237,+
Gm25723,ENSMUSG00000077718,16,52767167,52767292,-
Gm22459,ENSMUSG00000064511,16,53224449,53224556,-
Gm54592,ENSMUSG00002075303,16,53705733,53705797,+
Gm25853,ENSMUSG00000064727,16,54174825,54174956,+
Gm23180,ENSMUSG00000089311,16,54448791,54448915,+
Gm22977,ENSMUSG00000064549,16,54792794,54792900,+
Zpld1,ENSMUSG00000064310,16,55045538,55118349,-
Mir5118,ENSMUSG00000093292,16,55315094,55315160,+
Gm23003,ENSMUSG00000119820,16,55415145,55415251,-
Gm26369,ENSMUSG00000088450,16,55599408,55599507,-
Nfkbiz,ENSMUSG00000035356,16,55631738,55659262,-
Nxpe3,ENSMUSG00000075033,16,55660316,55715648,-
Cep97,ENSMUSG00000022604,16,55720251,55755218,-
Rpl24,ENSMUSG00000098274,16,55786638,55791798,+
Gm28037,ENSMUSG00000098371,16,55786706,55801084,+
Zbtb11os1,ENSMUSG00000102101,16,55793631,55794980,-
Zbtb11,ENSMUSG00000022601,16,55794246,55829276,+
Pcnp,ENSMUSG00000071533,16,55827608,55850102,-
Trmt10c,ENSMUSG00000044763,16,55852972,55858182,-
Gm22422,ENSMUSG00000064994,16,55856116,55856250,-
Senp7,ENSMUSG00000052917,16,55868701,56010375,+
Gm54624,ENSMUSG00000076377,16,55890926,55891029,+
Impg2,ENSMUSG00000035270,16,56024676,56094119,+
Abi3bp,ENSMUSG00000035258,16,56298241,56510498,+
Tfg,ENSMUSG00000022757,16,56510695,56537813,-
Adgrg7,ENSMUSG00000022755,16,56544972,56616218,-
Tmem45a,ENSMUSG00000022754,16,56625524,56706529,-
Gm15839,ENSMUSG00000084999,16,56706730,56741869,+
Lnp1,ENSMUSG00000109588,16,56734707,56748424,-
Tmem45a2,ENSMUSG00000046748,16,56857330,56891735,-
Tomm70a,ENSMUSG00000022752,16,56942066,56977068,+
Nit2,ENSMUSG00000022751,16,56977028,56987704,-
Gm16892,ENSMUSG00000097876,16,56987764,56994776,+
Tbc1d23,ENSMUSG00000022749,16,56989225,57051867,-
Tmem30c,ENSMUSG00000022753,16,57086502,57113228,-
Gm26800,ENSMUSG00000097896,16,57101253,57101859,+
Cmss1,ENSMUSG00000022748,16,57122363,57427227,-
4921517D16Rik,ENSMUSG00000116877,16,57152314,57155795,+
Gm49579,ENSMUSG00000116789,16,57158673,57160766,+
Filip1l,ENSMUSG00000043336,16,57173456,57393489,+
Col8a1,ENSMUSG00000068196,16,57444621,57575100,-
Gm49575,ENSMUSG00000116920,16,57631850,57862704,+
Gm24039,ENSMUSG00000119068,16,57704371,57704502,-
Gm49576,ENSMUSG00000116770,16,57813901,57826386,-
Gm49574,ENSMUSG00000116717,16,58058467,58069602,+
4930461C15Rik,ENSMUSG00000086827,16,58225231,58228702,-
Dcbld2,ENSMUSG00000035107,16,58228806,58290090,+
St3gal6,ENSMUSG00000022747,16,58288488,58344606,-
Ftdc1,ENSMUSG00000075002,16,58434038,58437341,-
Ftdc2,ENSMUSG00000055789,16,58455530,58459102,-
Gm49701,ENSMUSG00000116579,16,58471853,58475607,-
Cpox,ENSMUSG00000022742,16,58490655,58537999,+
Gpr15,ENSMUSG00000047293,16,58537796,58539433,-
Cldnd1,ENSMUSG00000022744,16,58548273,58554614,+
Gm54695,ENSMUSG00002074921,16,58569952,58570047,-
Gm26019,ENSMUSG00000077595,16,58571841,58571959,-
Or5k1b,ENSMUSG00000071510,16,58579907,58583539,-
Or5k1,ENSMUSG00000049362,16,58615570,58620631,-
Or5k8,ENSMUSG00000060663,16,58644025,58647145,-
Or5k14,ENSMUSG00000063137,16,58691318,58695131,-
Or5k15,ENSMUSG00000044029,16,58708671,58712426,-
Or5k16,ENSMUSG00000090629,16,58734648,58749755,-
Or5k17,ENSMUSG00000090951,16,58745070,58749118,-
Or5h17,ENSMUSG00000062105,16,58815720,58821804,+
Or5h18,ENSMUSG00000047960,16,58846160,58850654,-
Or5h19,ENSMUSG00000043357,16,58855926,58860130,-
Or5h22,ENSMUSG00000064006,16,58887503,58898368,-
Or5h23,ENSMUSG00000094539,16,58903192,58910185,-
Or5h24,ENSMUSG00000108464,16,58918344,58922216,-
Or5h25,ENSMUSG00000060057,16,58928287,58932244,-
Or5ac15,ENSMUSG00000063020,16,58936900,58941432,-
Or5k3,ENSMUSG00000062608,16,58967409,58971140,+
Or5h26,ENSMUSG00000096695,16,58987010,58990817,-
Or5h27,ENSMUSG00000109020,16,59005582,59010291,-
Or5ac16,ENSMUSG00000052537,16,59020715,59023896,-
Or5ac17,ENSMUSG00000074996,16,59034497,59040130,-
Or5ac19,ENSMUSG00000074995,16,59086476,59092995,-
Or5ac20,ENSMUSG00000048810,16,59103879,59107156,-
Or5ac21,ENSMUSG00000068182,16,59119244,59124776,+
Or5ac22,ENSMUSG00000095928,16,59130569,59138611,-
Or5ac23,ENSMUSG00000094422,16,59148368,59151501,-
Or5ac24,ENSMUSG00000066257,16,59165038,59169609,-
Or5ac25,ENSMUSG00000095706,16,59181523,59184356,-
Gabrr3,ENSMUSG00000074991,16,59227695,59284867,+
1700022E09Rik,ENSMUSG00000099983,16,59283272,59289601,-
Riox2,ENSMUSG00000022724,16,59292138,59312824,+
Crybg3,ENSMUSG00000022723,16,59311138,59421342,-
Arl6,ENSMUSG00000022722,16,59433312,59459754,-
4930547E14Rik,ENSMUSG00000116894,16,59457308,59493362,+
Epha6,ENSMUSG00000055540,16,59473846,60425894,-
Gm54724,ENSMUSG00002075313,16,60189417,60189526,-
Gm9017,ENSMUSG00000089685,16,60425129,60431599,+
Gm54725,ENSMUSG00002075526,16,60519542,60519654,-
Gm23852,ENSMUSG00000089001,16,60890381,60890457,+
Gm54726,ENSMUSG00002076181,16,61193390,61193507,-
Gm49615,ENSMUSG00000116619,16,61917824,61925292,+
Gm24164,ENSMUSG00000070173,16,62391399,62391502,+
Nsun3,ENSMUSG00000050312,16,62552807,62607181,-
Arl13b,ENSMUSG00000022911,16,62614048,62667403,-
Gm25986,ENSMUSG00000076424,16,62628712,62628779,+
Stx19,ENSMUSG00000047854,16,62635039,62644709,+
Pros1,ENSMUSG00000022912,16,62674670,62749709,+
Gm18870,ENSMUSG00000116574,16,62823801,62928885,+
Gm33912,ENSMUSG00000116871,16,63031653,63037805,-
Gm49622,ENSMUSG00000116752,16,63288864,63312480,-
Epha3,ENSMUSG00000052504,16,63363897,63684538,-
Gm22769,ENSMUSG00000088992,16,63567800,63567897,-
Csnka2ip,ENSMUSG00000068167,16,64298173,64422771,-
4930453N24Rik,ENSMUSG00000059920,16,64572114,64591524,-
Zfp654,ENSMUSG00000047141,16,64600710,64672015,-
Cggbp1,ENSMUSG00000054604,16,64672359,64679870,+
Gm54742,ENSMUSG00002076385,16,64738585,64738668,-
Htr1f,ENSMUSG00000050783,16,64745092,64926217,-
Gm22429,ENSMUSG00000089178,16,64990404,64990533,-
Gm54743,ENSMUSG00002075473,16,65229023,65229132,+
Gm49631,ENSMUSG00000116699,16,65317170,65323057,-
Pou1f1,ENSMUSG00000004842,16,65317397,65331891,+
Chmp2b,ENSMUSG00000004843,16,65336014,65359612,-
Vgll3,ENSMUSG00000091243,16,65612143,65663254,+
Gm22448,ENSMUSG00000119593,16,66051672,66051778,+
Cadm2,ENSMUSG00000064115,16,66452307,67417796,-
1700010K23Rik,ENSMUSG00000092599,16,66454004,66461512,+
4933411O13Rik,ENSMUSG00000045178,16,66689391,66707729,+
Gm49648,ENSMUSG00000116575,16,67498561,67538005,-
Gm24681,ENSMUSG00000089385,16,68249747,68249853,-
4930428D20Rik,ENSMUSG00000107073,16,69593023,69597269,-
Speer2,ENSMUSG00000063163,16,69653762,69660632,-
Gm49655,ENSMUSG00000116588,16,69861475,69911605,-
Gbe1,ENSMUSG00000022707,16,70110837,70366604,+
D16Ertd519e,ENSMUSG00000116792,16,70413313,70421712,+
Gm29823,ENSMUSG00000116800,16,70751176,70807801,+
4931420L22Rik,ENSMUSG00000116750,16,70927964,70935917,+
Gm24968,ENSMUSG00000119019,16,70971710,70971816,-
4930567J20Rik,ENSMUSG00000116982,16,71046772,71064064,+
Gm22797,ENSMUSG00000065924,16,71460676,71460806,+
8030451O07Rik,ENSMUSG00000116769,16,72023271,72031215,-
Robo1,ENSMUSG00000022883,16,72105194,72842983,+
4930500H12Rik,ENSMUSG00000116976,16,72869226,73220555,+
Gm25699,ENSMUSG00000064830,16,73219681,73219847,-
Robo2,ENSMUSG00000052516,16,73688727,74208713,-
Gm54786,ENSMUSG00002075424,16,73771329,73771426,+
Gm22163,ENSMUSG00000089033,16,73855787,73855921,-
Mir691,ENSMUSG00000104758,16,74138878,74138955,-
Gm26307,ENSMUSG00000088392,16,74404645,74404770,+
Gm49678,ENSMUSG00000116610,16,75179597,75244181,-
Lipi,ENSMUSG00000032948,16,75337402,75382949,-
Rbm11,ENSMUSG00000032940,16,75389732,75399717,+
Hspa13,ENSMUSG00000032932,16,75542319,75563992,-
Gm54792,ENSMUSG00002075854,16,75561210,75561319,+
Samsn1,ENSMUSG00000022876,16,75655681,75819169,-
Gm15555,ENSMUSG00000087214,16,75797672,75831490,+
4930578N18Rik,ENSMUSG00000116695,16,75919501,75952974,+
Gm22268,ENSMUSG00000077197,16,75929429,75929559,-
Nrip1,ENSMUSG00000048490,16,76084288,76170715,-
Gm49587,ENSMUSG00000116968,16,76179995,76195014,+
Gm45030,ENSMUSG00000109338,16,76224631,76299797,-
Gm30726,ENSMUSG00000116701,16,76345683,76348112,+
Gm45029,ENSMUSG00000108903,16,76477401,76538331,+
Gm30790,ENSMUSG00000109333,16,76548681,76575980,-
1700041M19Rik,ENSMUSG00000100857,16,76616471,76807785,-
Usp25,ENSMUSG00000022867,16,76810594,76913668,+
Mir99ahg,ENSMUSG00000090386,16,77033184,77570315,+
Mir99a,ENSMUSG00000065530,16,77395824,77395888,+
Mirlet7c-1,ENSMUSG00000065557,16,77396545,77396638,+
Mir125b-2,ENSMUSG00000065472,16,77443161,77443231,+
Gm17333,ENSMUSG00000091193,16,77643492,77649972,+
Gm54815,ENSMUSG00002075308,16,77847605,77847715,+
Gm25916,ENSMUSG00000077451,16,78037146,78037276,+
E330011O21Rik,ENSMUSG00000109841,16,78047749,78099375,-
Cxadr,ENSMUSG00000022865,16,78098377,78156662,+
Btg3,ENSMUSG00000022863,16,78129525,78174080,-
Gm25038,ENSMUSG00000064862,16,78220618,78220747,-
D16Ertd472e,ENSMUSG00000022864,16,78337226,78373596,-
4930478L05Rik,ENSMUSG00000116628,16,78357204,78361757,+
Gm24861,ENSMUSG00000119938,16,78421635,78421741,+
4930570E03Rik,ENSMUSG00000116786,16,78491922,78505971,+
Chodl,ENSMUSG00000022860,16,78727836,78748621,+
Tmprss15,ENSMUSG00000022857,16,78749896,78887985,-
1700066C05Rik,ENSMUSG00000101810,16,79796264,79797434,+
Gm23083,ENSMUSG00000088476,16,79934240,79934355,+
Gm54833,ENSMUSG00002076249,16,80482113,80482211,+
Ncam2,ENSMUSG00000022762,16,80997585,81423716,+
Gm49560,ENSMUSG00000116865,16,81698172,81728799,-
Gm41480,ENSMUSG00000116937,16,81969179,81991631,+
Gm23355,ENSMUSG00000119122,16,82340117,82340223,+
Gm21833,ENSMUSG00000094030,16,82625270,82626769,+
Gm41481,ENSMUSG00000116745,16,83830266,83854272,-
Gm24508,ENSMUSG00000119180,16,84091423,84091529,+
4930553E22Rik,ENSMUSG00000116907,16,84168031,84172393,+
A730009L09Rik,ENSMUSG00000110358,16,84312009,84320776,+
4930551I23Rik,ENSMUSG00000116674,16,84483364,84492594,+
Mir155hg,ENSMUSG00000097418,16,84500055,84512133,+
Mir155,ENSMUSG00000065397,16,84511028,84511092,+
Mrpl39,ENSMUSG00000022889,16,84514464,84532630,-
Gm26153,ENSMUSG00000088058,16,84534238,84534364,+
Jam2,ENSMUSG00000053062,16,84571011,84622816,+
Gm54844,ENSMUSG00002076438,16,84614985,84615082,+
Atp5j,ENSMUSG00000022890,16,84624754,84632513,-
Gabpa,ENSMUSG00000008976,16,84631813,84660667,+
App,ENSMUSG00000022892,16,84746573,84970654,-
Gm10791,ENSMUSG00000115518,16,84769102,84776339,+
Gm49227,ENSMUSG00000115469,16,84876999,84880280,+
Gm49226,ENSMUSG00000114988,16,84945717,84952162,+
Gm54861,ENSMUSG00002075875,16,84965737,84965889,+
Cyyr1,ENSMUSG00000041134,16,85218421,85350285,-
Adamts1,ENSMUSG00000022893,16,85590715,85600001,-
4930556C24Rik,ENSMUSG00000116586,16,85616099,85623657,+
Adamts5,ENSMUSG00000022894,16,85653061,85698716,-
1700007H22Rik,ENSMUSG00000116556,16,85936192,85947564,-
Gm32357,ENSMUSG00000116799,16,86033059,86066038,+
Gm32461,ENSMUSG00000116993,16,86566936,86605751,-
Gm32624,ENSMUSG00000116810,16,86613754,86675536,+
Gm25715,ENSMUSG00000089252,16,86642358,86642482,+
Gm38477,ENSMUSG00000116555,16,86759347,86846148,-
Gm32865,ENSMUSG00000116979,16,86921924,86925327,-
N6amt1,ENSMUSG00000044442,16,87151073,87165630,+
Ltn1,ENSMUSG00000052299,16,87173539,87229500,-
Gm25896,ENSMUSG00000065647,16,87215797,87215932,-
Rwdd2b,ENSMUSG00000041079,16,87230295,87237461,-
Usp16,ENSMUSG00000025616,16,87251591,87280405,+
Cct8,ENSMUSG00000025613,16,87280214,87292761,-
B130034C11Rik,ENSMUSG00000093606,16,87292823,87309969,+
Gm24891,ENSMUSG00000077579,16,87324918,87325053,-
Map3k7cl,ENSMUSG00000025610,16,87350218,87392224,+
