gene_symbol,ensembl_id,chr,start,end,strand
Gm54679,ENSMUSG00002075616,18,69307058,69307191,-
A730085E03Rik,ENSMUSG00000117889,18,69328861,69332203,+
Gm58884,ENSMUSG00000143700,18,69339099,69344928,+
Gm4402,ENSMUSG00000117970,18,69350463,69355301,+
Tcf4,ENSMUSG00000053477,18,69476427,69822150,+
Gm54850,ENSMUSG00002075924,18,69685034,69685142,+
Gm58503,ENSMUSG00000128010,18,69702059,69710321,-
Gm31439,ENSMUSG00000127932,18,69765319,69786528,-
Gm58501,ENSMUSG00000127973,18,69791864,69810943,-
Gm31502,ENSMUSG00000120532,18,69866739,69930725,-
Gm31564,ENSMUSG00000130382,18,69912492,69931201,+
Gm58843,ENSMUSG00000141885,18,69966595,69967873,+
Gm58863,ENSMUSG00000142719,18,69985182,69987909,-
Gm50215,ENSMUSG00000118028,18,70018295,70043795,-
Ccdc68,ENSMUSG00000038903,18,70058497,70102555,+
1700061H18Rik,ENSMUSG00000084948,18,70076383,70102716,-
4930448D08Rik,ENSMUSG00000086824,18,70102707,70105701,+
Rab27b,ENSMUSG00000024511,18,70112202,70274676,-
Gm58559,ENSMUSG00000130866,18,70232564,70240900,-
Gm58879,ENSMUSG00000143470,18,70306374,70309988,-
Dynap,ENSMUSG00000024512,18,70373500,70377653,-
4930503L19Rik,ENSMUSG00000044906,18,70585283,70605580,-
Gm58864,ENSMUSG00000142720,18,70600381,70602934,+
Stard6,ENSMUSG00000079608,18,70605525,70634137,+
Poli,ENSMUSG00000038425,18,70641751,70663691,-
Mir6357,ENSMUSG00000098721,18,70649857,70649960,+
Gm31671,ENSMUSG00000136969,18,70686115,70701368,-
Mbd2,ENSMUSG00000024513,18,70701260,70759202,+
Gm41772,ENSMUSG00000138683,18,70777698,70783979,+
Gm58615,ENSMUSG00000133234,18,70815155,70820838,-
Gm50261,ENSMUSG00000118309,18,70826206,70839568,-
Dcc,ENSMUSG00000060534,18,71386705,72484140,-
Gm58567,ENSMUSG00000131247,18,72355638,72359269,+
Gm31819,ENSMUSG00000117984,18,72818980,72858376,-
Gm54866,ENSMUSG00002074977,18,73032953,73033058,-
Gm31908,ENSMUSG00000118316,18,73041961,73054161,-
Gm58659,ENSMUSG00000135551,18,73077253,73082404,-
Gm58655,ENSMUSG00000135441,18,73256324,73258996,+
Gm58583,ENSMUSG00000132168,18,73435390,73498524,-
Gm32022,ENSMUSG00000135878,18,73637541,73690349,-
Gm54867,ENSMUSG00002075795,18,73666474,73666621,-
Gm58677,ENSMUSG00000135911,18,73681644,73701075,+
Gm58683,ENSMUSG00000136025,18,73681952,73682447,+
Gm58679,ENSMUSG00000135946,18,73686336,73689899,-
Gm58682,ENSMUSG00000135986,18,73704796,73705463,-
Mex3c,ENSMUSG00000037253,18,73706115,73725646,+
Gm58713,ENSMUSG00000136914,18,73755726,73767449,+
Gm54869,ENSMUSG00002076644,18,73757999,73758108,+
Smad4,ENSMUSG00000024515,18,73772080,73836851,-
Gm32548,ENSMUSG00000117985,18,73827016,73850684,+
Gm58387,ENSMUSG00000123429,18,73837214,73841523,-
Elac1,ENSMUSG00000036941,18,73868109,73887550,-
Me2,ENSMUSG00000024556,18,73902974,73948520,-
Gm58443,ENSMUSG00000125397,18,73948628,73977888,+
Gm58445,ENSMUSG00000125520,18,73949036,73949577,-
Gm52346,ENSMUSG00000125479,18,73965833,73966413,-
Gm32661,ENSMUSG00000125436,18,73972897,73999252,-
Mro,ENSMUSG00000064036,18,73992456,74014404,+
Gm58427,ENSMUSG00000124856,18,74052047,74053214,+
Mapk4,ENSMUSG00000024558,18,74061557,74198430,-
D730045A05Rik,ENSMUSG00000090263,18,74150978,74153159,+
Gm9925,ENSMUSG00000129437,18,74194983,74205482,+
Gm58577,ENSMUSG00000131755,18,74214424,74217856,-
Gm32801,ENSMUSG00000125047,18,74222404,74243822,+
Gm58477,ENSMUSG00000127168,18,74282444,74316231,-
Ska1,ENSMUSG00000036223,18,74328370,74340889,-
Cxxc1,ENSMUSG00000024560,18,74349195,74354567,+
Gm58430,ENSMUSG00000124934,18,74368909,74371660,+
Mbd1,ENSMUSG00000024561,18,74400676,74415803,+
Gm58866,ENSMUSG00000142771,18,74406069,74416163,-
Cfap53,ENSMUSG00000035394,18,74416161,74493057,+
Gm58418,ENSMUSG00000124475,18,74416893,74426242,-
Myo5b,ENSMUSG00000025885,18,74574007,74904564,+
1700120E14Rik,ENSMUSG00000086333,18,74628747,74664195,-
Gm52349,ENSMUSG00000140074,18,74771446,74790164,-
Gm58536,ENSMUSG00000129626,18,74820187,74853082,-
Gm52348,ENSMUSG00000129703,18,74864316,74873694,-
Acaa2,ENSMUSG00000036880,18,74912268,74939279,+
Gm58723,ENSMUSG00000137534,18,74963281,74963820,+
Gm52350,ENSMUSG00000127828,18,75023174,75036773,+
Gm58494,ENSMUSG00000127863,18,75026576,75029587,-
Gm54889,ENSMUSG00002075900,18,75039385,75039505,-
Gm54890,ENSMUSG00002075101,18,75043223,75043304,-
Gm58909,ENSMUSG00000136658,18,75063098,75071704,+
Lipg,ENSMUSG00000053846,18,75072393,75094334,-
Gm58708,ENSMUSG00000136621,18,75095497,75107971,+
9030625G05Rik,ENSMUSG00000118384,18,75105834,75114618,-
Gm58709,ENSMUSG00000136733,18,75114171,75114772,+
Rpl17,ENSMUSG00000062328,18,75131629,75136452,+
Snord58b,ENSMUSG00000064871,18,75134129,75134194,+
Gm23301,ENSMUSG00000064647,18,75134526,75134590,+
Gm26202,ENSMUSG00000064844,18,75134951,75135015,+
BC031181,ENSMUSG00000036299,18,75138939,75143223,+
Dym,ENSMUSG00000035765,18,75151852,75420035,+
Gm54896,ENSMUSG00002075461,18,75156927,75157018,+
Gm52344,ENSMUSG00000136319,18,75263393,75265118,-
Gm46624,ENSMUSG00000136276,18,75323914,75328027,-
Gm58692,ENSMUSG00000136237,18,75385626,75412025,-
Gm58720,ENSMUSG00000137135,18,75426719,75435120,+
Gm20544,ENSMUSG00000092569,18,75446742,75500293,-
Gm58512,ENSMUSG00000128580,18,75499630,75500335,+
Smad7,ENSMUSG00000025880,18,75500600,75529006,+
Gm58593,ENSMUSG00000132566,18,75538216,75544459,+
Gm58728,ENSMUSG00000137799,18,75556350,75559728,-
Ctif,ENSMUSG00000052928,18,75564295,75830625,-
Gm58800,ENSMUSG00000140065,18,75577860,75579105,+
Gm58782,ENSMUSG00000139209,18,75616018,75616821,+
Gm58777,ENSMUSG00000139132,18,75638346,75640119,+
Gm10532,ENSMUSG00000097712,18,75647716,75655877,+
Gm58780,ENSMUSG00000139170,18,75680112,75681671,-
Gm58773,ENSMUSG00000139095,18,75796179,75800853,+
Gm58819,ENSMUSG00000140977,18,75830781,75836033,+
Gm58582,ENSMUSG00000132111,18,75879167,75891031,-
Gm58457,ENSMUSG00000126095,18,75891082,75892692,+
1700034B16Rik,ENSMUSG00000097302,18,75914085,75915399,+
Gm33703,ENSMUSG00000129580,18,75948705,75950855,-
Zbtb7c,ENSMUSG00000044646,18,75953249,76281635,+
Gm58815,ENSMUSG00000140535,18,76056705,76057913,+
1700003O11Rik,ENSMUSG00000118311,18,76145861,76148748,-
Gm58817,ENSMUSG00000140567,18,76212138,76213108,+
2900057B20Rik,ENSMUSG00000117797,18,76224628,76231542,-
Gm58895,ENSMUSG00000143915,18,76244007,76245373,+
Gm58808,ENSMUSG00000140329,18,76267606,76271111,-
Mir6358,ENSMUSG00000098276,18,76303623,76303723,+
Gm58823,ENSMUSG00000141139,18,76356880,76357438,+
Gm58910,ENSMUSG00000141100,18,76356916,76358746,-
BC026513,ENSMUSG00000118004,18,76359774,76361929,-
Smad2,ENSMUSG00000024563,18,76374651,76444034,+
Gm58741,ENSMUSG00000138245,18,76462160,76472601,-
Gm58822,ENSMUSG00000141132,18,76524869,76525294,+
Gm58858,ENSMUSG00000142466,18,76598922,76631390,+
Gm31875,ENSMUSG00000124651,18,76641249,76642942,-
Gm31933,ENSMUSG00000117960,18,76699036,76720793,-
Gm58652,ENSMUSG00000135321,18,76750711,76757270,+
Gm58574,ENSMUSG00000131669,18,76939231,76946513,-
Skor2,ENSMUSG00000091519,18,76944100,76988037,+
Gm32058,ENSMUSG00000131130,18,77010545,77017664,-
Ier3ip1,ENSMUSG00000090000,18,77017713,77029308,+
Hdhd2,ENSMUSG00000025421,18,77031788,77063003,+
Katnal2,ENSMUSG00000025420,18,77064844,77135004,-
Gm58779,ENSMUSG00000139169,18,77085726,77088213,+
Gm58772,ENSMUSG00000139091,18,77114613,77120943,-
Gm58783,ENSMUSG00000139210,18,77126251,77126414,+
Gm56494,ENSMUSG00000119947,18,77148188,77152880,-
Pias2,ENSMUSG00000025423,18,77152904,77241496,+
Gm58885,ENSMUSG00000143704,18,77252980,77266942,-
Gm7276,ENSMUSG00000073532,18,77271965,77274059,-
St8sia5,ENSMUSG00000025425,18,77273535,77346467,+
Gm50284,ENSMUSG00000118108,18,77367848,77386374,-
Loxhd1,ENSMUSG00000032818,18,77369654,77530626,+
Ark2c,ENSMUSG00000025427,18,77543806,77652857,-
Gm58361,ENSMUSG00000122153,18,77668204,77670474,+
Ark2n,ENSMUSG00000047466,18,77719193,77802186,-
Gm26014,ENSMUSG00000077593,18,77770310,77770441,+
Gm58628,ENSMUSG00000134021,18,77797999,77799863,-
4930465K10Rik,ENSMUSG00000133985,18,77801823,77803729,+
A330094K24Rik,ENSMUSG00000097666,18,77817036,77821175,-
Gm58449,ENSMUSG00000125692,18,77820731,77832614,+
Gm58451,ENSMUSG00000125724,18,77823430,77830482,-
Haus1,ENSMUSG00000041840,18,77845267,77861586,-
Gm52331,ENSMUSG00000127352,18,77855526,77858795,+
Atp5f1a,ENSMUSG00000025428,18,77861429,77870569,+
Pstpip2,ENSMUSG00000025429,18,77877614,77970579,+
F830208F22Rik,ENSMUSG00000073529,18,77880959,77884443,-
Gm56498,ENSMUSG00000120499,18,77912824,77917220,+
Gm58860,ENSMUSG00000142564,18,77967249,77967507,+
Epg5,ENSMUSG00000039840,18,77981680,78078228,+
Siglec15,ENSMUSG00000091055,18,78086829,78100610,-
Gm58595,ENSMUSG00000132572,18,78090463,78155271,+
Slc14a1,ENSMUSG00000059336,18,78143306,78185334,-
Gm36338,ENSMUSG00000132698,18,78172777,78180502,+
Slc14a2,ENSMUSG00000024552,18,78189363,78640157,-
Gm58599,ENSMUSG00000132656,18,78344936,78356366,-
Gm58917,ENSMUSG00000132614,18,78352566,78395881,+
Gm6133,ENSMUSG00000090451,18,78392969,78393916,+
4931439C15Rik,ENSMUSG00000117661,18,78520078,78523934,+
Gm58560,ENSMUSG00000130873,18,78540174,78559429,+
Gm26430,ENSMUSG00000119659,18,78576673,78576779,+
Gm23895,ENSMUSG00000088733,18,78691343,78691502,+
Setbp1,ENSMUSG00000024548,18,78793595,79152606,-
Gm58745,ENSMUSG00000138331,18,78861054,78891391,+
Gm58871,ENSMUSG00000143113,18,78901013,78925643,+
Gm58747,ENSMUSG00000138485,18,79152373,79154170,+
Gm58748,ENSMUSG00000138519,18,79153317,79154051,-
Gm58348,ENSMUSG00000121744,18,79240848,79264271,+
Gm58552,ENSMUSG00000130281,18,79261057,79278278,-
Gm58801,ENSMUSG00000140121,18,79291212,79296358,+
Gm58891,ENSMUSG00000143837,18,79305632,79315931,+
Gm58613,ENSMUSG00000133152,18,79336624,79341016,-
Gm58504,ENSMUSG00000128059,18,79459231,79461809,-
Gm25824,ENSMUSG00000087717,18,79596772,79596892,-
Gm58381,ENSMUSG00000123041,18,79885058,79897785,-
Gm58350,ENSMUSG00000121830,18,80055605,80056234,+
Pard6g,ENSMUSG00000056214,18,80090105,80162854,+
Adnp2,ENSMUSG00000053950,18,80169526,80194697,-
Gm41787,ENSMUSG00000118373,18,80201127,80205989,-
Gm58597,ENSMUSG00000132598,18,80221980,80227957,-
Rbfaos,ENSMUSG00000118061,18,80229454,80236786,+
Rbfa,ENSMUSG00000024570,18,80235480,80243873,-
Naa12,ENSMUSG00000024571,18,80249980,80255956,+
Txnl4a,ENSMUSG00000057130,18,80250010,80269070,+
Gm58813,ENSMUSG00000140486,18,80264467,80271048,-
Gm58391,ENSMUSG00000123575,18,80271912,80277004,+
Hsbp1l1,ENSMUSG00000078963,18,80272973,80290317,-
Slc66a2,ENSMUSG00000034006,18,80296507,80335940,+
Kcng2,ENSMUSG00000059852,18,80337761,80407469,-
Gm26676,ENSMUSG00000097593,18,80366550,80369820,+
Gm58731,ENSMUSG00000137902,18,80383887,80406057,-
Gm58421,ENSMUSG00000124697,18,80415387,80446879,+
Gm29967,ENSMUSG00000124735,18,80420456,80440984,-
Ctdp1,ENSMUSG00000033323,18,80451174,80512910,-
Gm58476,ENSMUSG00000127091,18,80484164,80485986,+
Gm50209,ENSMUSG00000118070,18,80512072,80519751,+
Gm9456,ENSMUSG00000120406,18,80512914,80514721,+
Gm30020,ENSMUSG00000132710,18,80543222,80571377,-
Gm41788,ENSMUSG00000132839,18,80571451,80573945,+
Gm52341,ENSMUSG00000138060,18,80577377,80579406,+
Gm41790,ENSMUSG00000118379,18,80602991,80649026,-
Nfatc1,ENSMUSG00000033016,18,80649420,80756286,-
Gm52342,ENSMUSG00000143140,18,80672506,80682433,+
Gm58749,ENSMUSG00000138520,18,80717845,80719252,+
Gm58825,ENSMUSG00000141312,18,80721988,80722691,+
Gm50211,ENSMUSG00000118265,18,80748405,80750975,+
Atp9b,ENSMUSG00000024566,18,80777356,80977275,-
Gm47272,ENSMUSG00000114891,18,80865394,80881706,+
Gm54943,ENSMUSG00002075248,18,80968951,80969020,-
Sall3,ENSMUSG00000024565,18,81009591,81029986,-
Gm58460,ENSMUSG00000126224,18,81022015,81024675,-
Gm27239,ENSMUSG00000098720,18,81030664,81031791,+
Gm25718,ENSMUSG00000089257,18,81069988,81070105,+
Gm50424,ENSMUSG00000118268,18,81090039,81093597,+
Gm58787,ENSMUSG00000139333,18,81112814,81114386,-
Gm50423,ENSMUSG00000118262,18,81119772,81141427,+
Gm58610,ENSMUSG00000133015,18,81171320,81175264,+
4930594M17Rik,ENSMUSG00000097181,18,81269392,81279314,-
Gm58718,ENSMUSG00000137081,18,81281779,81284828,-
Gm30192,ENSMUSG00000117717,18,81307906,81374694,+
Gm30288,ENSMUSG00000118227,18,81477388,81501114,-
Gm50412,ENSMUSG00000118300,18,81505481,81559003,+
Gm58865,ENSMUSG00000142759,18,81512878,81515569,-
Gm58862,ENSMUSG00000142717,18,81520087,81523514,-
Gm58490,ENSMUSG00000127764,18,81631667,81637722,-
Gm41792,ENSMUSG00000117870,18,81661273,81680962,-
Gm50414,ENSMUSG00000118172,18,81685034,81692253,-
Gm58386,ENSMUSG00000123326,18,81700151,81702774,+
Gm50291,ENSMUSG00000118073,18,81740403,81783639,+
Gm46614,ENSMUSG00000118254,18,81815248,81906256,+
Gm30454,ENSMUSG00000117892,18,81886981,81895244,-
Gm50292,ENSMUSG00000117817,18,81955427,81960025,-
Gm30513,ENSMUSG00000120297,18,81956345,81977851,-
Gm58403,ENSMUSG00000123904,18,81967111,81967298,-
Gm30593,ENSMUSG00000117923,18,81977122,82050421,+
Gm26012,ENSMUSG00000077599,18,82024284,82024411,+
Mir5127,ENSMUSG00000093036,18,82035225,82035295,-
Gm58706,ENSMUSG00000136595,18,82142996,82175506,-
Gm50294,ENSMUSG00000117913,18,82262685,82276635,-
Gm50298,ENSMUSG00000118279,18,82299410,82301850,+
B020010K11Rik,ENSMUSG00000118057,18,82354375,82379725,-
Gm54948,ENSMUSG00002075868,18,82374102,82374231,-
Gm58486,ENSMUSG00000127556,18,82382125,82410045,-
Galr1,ENSMUSG00000024553,18,82410505,82424902,-
Gm58651,ENSMUSG00000135316,18,82425035,82427855,+
Gm58827,ENSMUSG00000141342,18,82492853,82494299,-
Mbp,ENSMUSG00000041607,18,82493271,82603762,+
Zfp236,ENSMUSG00000041258,18,82611718,82711008,-
Gm58736,ENSMUSG00000138109,18,82687281,82687540,+
Gm58640,ENSMUSG00000134651,18,82711063,82712304,+
Gm46620,ENSMUSG00000118012,18,82712412,82719461,+
Gm50350,ENSMUSG00000117824,18,82720557,82724299,+
Gm41793,ENSMUSG00000117842,18,82722573,82744304,-
Gm50351,ENSMUSG00000117888,18,82734908,82738706,+
Mir5112,ENSMUSG00000092638,18,82738406,82738465,+
2210420H20Rik,ENSMUSG00000101773,18,82772630,82777166,-
Gm50356,ENSMUSG00000118085,18,82776807,82805140,+
Gm56500,ENSMUSG00000120537,18,82777758,82777917,-
Gm58790,ENSMUSG00000139598,18,82783455,82810374,-
Gm58448,ENSMUSG00000125665,18,82816474,82818176,-
Gm54040,ENSMUSG00000126788,18,82829409,82840780,-
Gm58472,ENSMUSG00000126833,18,82830779,82836156,+
Gm58750,ENSMUSG00000138543,18,82854137,82857472,-
Gm58738,ENSMUSG00000138135,18,82873437,82874765,-
4930445N18Rik,ENSMUSG00000097738,18,82873961,82888787,+
Gm58739,ENSMUSG00000138174,18,82887796,82888326,-
Gm58612,ENSMUSG00000133130,18,82910152,82911099,-
Gm30889,ENSMUSG00000117762,18,82920130,82923804,+
Zfp516,ENSMUSG00000058881,18,82928788,83023439,+
4930592I03Rik,ENSMUSG00000118339,18,82936523,82938706,-
Gm52988,ENSMUSG00000118094,18,83030028,83142267,+
Gm50437,ENSMUSG00000117976,18,83030788,83039280,-
1700095A13Rik,ENSMUSG00000100430,18,83093426,83126480,-
Gm58816,ENSMUSG00000140538,18,83130537,83131938,-
Gm41796,ENSMUSG00000136737,18,83197852,83208699,+
Gm58710,ENSMUSG00000136780,18,83203996,83209732,-
Gm58540,ENSMUSG00000129719,18,83210875,83214378,+
Gm31089,ENSMUSG00000123264,18,83236178,83292781,+
4921531P14Rik,ENSMUSG00000118333,18,83253642,83344089,-
Gm31206,ENSMUSG00000123345,18,83302816,83303796,+
Gm41797,ENSMUSG00000123305,18,83306832,83316765,+
Gm54980,ENSMUSG00002074865,18,83373324,83373489,-
Gm31265,ENSMUSG00000117783,18,83373710,83399105,+
Gm31503,ENSMUSG00000117993,18,83379360,83389475,-
Gm50413,ENSMUSG00000117715,18,83410679,83417753,-
4933401L05Rik,ENSMUSG00000118060,18,83435684,83441623,-
Gm41798,ENSMUSG00000135626,18,83448952,83457257,+
Gm31565,ENSMUSG00000130158,18,83500146,83503086,-
Gm50415,ENSMUSG00000118387,18,83502839,83512546,+
Gm50416,ENSMUSG00000118175,18,83510032,83543469,-
Gm58549,ENSMUSG00000130111,18,83543000,83547861,+
Gm50417,ENSMUSG00000117658,18,83618510,83621301,-
Gm50418,ENSMUSG00000118222,18,83642094,83646331,+
Gm31621,ENSMUSG00000118200,18,83650890,83689069,-
Gm58525,ENSMUSG00000128965,18,83675141,83675910,+
Gm50419,ENSMUSG00000118024,18,83825742,83846621,-
Gm31707,ENSMUSG00000123095,18,83961449,83978525,+
Gm58898,ENSMUSG00000143814,18,83988401,83998194,+
Gm31792,ENSMUSG00000122836,18,84005097,84015386,-
Tshz1,ENSMUSG00000046982,18,84029752,84105831,-
Gm56504,ENSMUSG00000120643,18,84104691,84104857,-
Gm58899,ENSMUSG00000122544,18,84105802,84106020,+
Ptgr3,ENSMUSG00000049090,18,84106188,84115653,+
Gm31854,ENSMUSG00000118225,18,84107949,84120474,-
Gm58900,ENSMUSG00000126315,18,84120591,84122091,+
Gm50309,ENSMUSG00000117915,18,84128911,84130033,-
Zfp407,ENSMUSG00000048410,18,84146152,84607850,-
Gm50311,ENSMUSG00000118385,18,84221049,84227799,+
Gm56492,ENSMUSG00000120353,18,84607648,84647064,+
Cndp1,ENSMUSG00000056162,18,84628634,84668220,-
Gm50314,ENSMUSG00000117676,18,84643832,84659031,+
Cndp2,ENSMUSG00000024644,18,84685590,84703827,-
D030046N08Rik,ENSMUSG00000089760,18,84737129,84738900,-
Dipk1c,ENSMUSG00000047992,18,84737361,84758561,+
Gm25005,ENSMUSG00000065746,18,84760287,84760442,-
Gm38576,ENSMUSG00000118075,18,84762192,84772376,+
Gm17266,ENSMUSG00000117781,18,84816683,84854841,-
Cyb5a,ENSMUSG00000024646,18,84856829,84897996,+
Gm16146,ENSMUSG00000089744,18,84874770,84877711,-
Fbxo15,ENSMUSG00000034391,18,84952907,84999598,+
Timm21,ENSMUSG00000024645,18,84964316,84969649,-
Gm58553,ENSMUSG00000130392,18,85015033,85019450,-
Gm50370,ENSMUSG00000118198,18,85089828,85101713,+
Gm58373,ENSMUSG00000122757,18,85215095,85216605,-
Gm58433,ENSMUSG00000125014,18,85226392,85232667,+
Gm58869,ENSMUSG00000143061,18,85295845,85476710,+
Gm32291,ENSMUSG00000135154,18,85622830,85684964,-
Gm58444,ENSMUSG00000125412,18,85786368,85855201,-
Gm58588,ENSMUSG00000132510,18,85872687,85873476,+
Gm58450,ENSMUSG00000125702,18,86164913,86169456,-
Gm58867,ENSMUSG00000143027,18,86294037,86301231,-
Gm58870,ENSMUSG00000143069,18,86300502,86307024,+
Gm25453,ENSMUSG00000119275,18,86367711,86367817,+
Gm54041,ENSMUSG00000122041,18,86376276,86413177,-
Neto1,ENSMUSG00000050321,18,86413077,86524843,+
Gm50384,ENSMUSG00000117778,18,86489647,86492054,-
Gm50386,ENSMUSG00000117736,18,86620074,86696986,+
Gm58589,ENSMUSG00000132527,18,86725154,86729324,-
Cbln2,ENSMUSG00000024647,18,86729235,86736408,+
Gm58751,ENSMUSG00000138565,18,87383670,87413896,+
Bhmt1b,ENSMUSG00000069324,18,87774410,87776275,+
Gm58845,ENSMUSG00000141897,18,87870149,87995525,+
Gm24987,ENSMUSG00000077641,18,87943555,87943688,-
Gm32489,ENSMUSG00000122410,18,88590040,88660356,-
Gm50401,ENSMUSG00000118352,18,88605586,88676931,+
Socs6,ENSMUSG00000056153,18,88683348,88945605,-
Gm58727,ENSMUSG00000137751,18,88776469,88786821,+
Gm58875,ENSMUSG00000143303,18,88912552,88913885,+
Rttn,ENSMUSG00000023066,18,88989914,89149140,+
Mir6359,ENSMUSG00000098676,18,88990154,88990234,+
Gm58685,ENSMUSG00000136049,18,89127023,89163137,-
Cd226,ENSMUSG00000034028,18,89195091,89290353,+
Dok6,ENSMUSG00000073514,18,89310548,89787652,-
Gm55008,ENSMUSG00002075318,18,89751129,89751198,+
Gm41800,ENSMUSG00000127570,18,89820805,89870919,-
Gm58844,ENSMUSG00000141888,18,90175078,90199964,+
Gm23859,ENSMUSG00000089008,18,90247023,90247086,+
Gm18280,ENSMUSG00000117805,18,90478118,90501584,-
Gm25418,ENSMUSG00000077402,18,90522739,90522867,+
Tmx3,ENSMUSG00000024614,18,90528278,90561391,+
Gm45871,ENSMUSG00000110277,18,90597901,90610652,+
1700030N03Rik,ENSMUSG00000100969,19,3103071,3255592,-
Gm25431,ENSMUSG00000118966,19,3186984,3187090,-
Gm58921,ENSMUSG00000121679,19,3255607,3256258,+
Ighmbp2,ENSMUSG00000024831,19,3309076,3333017,-
Mrpl21,ENSMUSG00000024829,19,3332901,3342837,+
Mir6984,ENSMUSG00000099261,19,3338920,3338983,+
Gm58963,ENSMUSG00000124049,19,3372141,3373748,-
Cpt1a,ENSMUSG00000024900,19,3372334,3435733,+
Gm59178,ENSMUSG00000134008,19,3438528,3438695,-
Tesmin,ENSMUSG00000024905,19,3438857,3457823,+
Gal,ENSMUSG00000024907,19,3459915,3464544,-
Ppp6r3,ENSMUSG00000024908,19,3504928,3625749,-
Gm48696,ENSMUSG00000114315,19,3536090,3538014,+
Gm23940,ENSMUSG00000075908,19,3540309,3540413,+
Gm48683,ENSMUSG00000114302,19,3577104,3578613,+
Gm58930,ENSMUSG00000122710,19,3625887,3630752,+
Lrp5,ENSMUSG00000024913,19,3634828,3736564,-
Gm59244,ENSMUSG00000137075,19,3699388,3704598,+
Gm59007,ENSMUSG00000125522,19,3722629,3728823,+
Gm36672,ENSMUSG00000135862,19,3736624,3743118,+
Gm36608,ENSMUSG00000118249,19,3739668,3758269,-
Gm59216,ENSMUSG00000135905,19,3748200,3750044,+
1810055G02Rik,ENSMUSG00000035372,19,3758293,3767881,+
Gm36787,ENSMUSG00000117739,19,3762844,3794436,-
Gm58984,ENSMUSG00000124674,19,3769575,3777071,+
Gm50375,ENSMUSG00000117773,19,3790225,3792537,-
Kmt5b,ENSMUSG00000045098,19,3817421,3868303,+
Gm16066,ENSMUSG00000082848,19,3848615,3902419,-
Chka,ENSMUSG00000024843,19,3901773,3944369,+
Gm50383,ENSMUSG00000117912,19,3913568,3917673,-
Gm59180,ENSMUSG00000134049,19,3919951,3923526,-
Tcirg1,ENSMUSG00000001750,19,3946050,3957133,-
Gm59160,ENSMUSG00000133194,19,3957243,3958635,+
Ndufs8,ENSMUSG00000059734,19,3958863,3962774,-
Gm59302,ENSMUSG00000140175,19,3962510,3967849,+
Aldh3b1,ENSMUSG00000024885,19,3963491,3979808,-
Gm42059,ENSMUSG00000140214,19,3968736,3970969,+
Gm59305,ENSMUSG00000140249,19,3979882,3980847,-
Unc93b1,ENSMUSG00000036908,19,3985186,3999340,+
Gm59336,ENSMUSG00000141736,19,3995382,4002020,-
Aldh3b3,ENSMUSG00000037263,19,4008645,4022103,+
Aldh3b2,ENSMUSG00000075296,19,4022328,4031646,+
Gm52386,ENSMUSG00000132187,19,4031651,4035492,-
Acy3,ENSMUSG00000024866,19,4036570,4040007,+
Tbx10,ENSMUSG00000037477,19,4042752,4049512,+
Gm16312,ENSMUSG00000086107,19,4049544,4053238,-
Nudt8,ENSMUSG00000110949,19,4050580,4052103,+
Gm49405,ENSMUSG00000024869,19,4050626,4055816,+
Doc2g,ENSMUSG00000024871,19,4053313,4057005,+
Ndufv1,ENSMUSG00000037916,19,4057384,4062806,-
Gstp1,ENSMUSG00000060803,19,4085407,4087985,-
Gstp2,ENSMUSG00000038155,19,4090285,4096023,-
Gstp3,ENSMUSG00000058216,19,4107477,4109569,-
Gm59199,ENSMUSG00000135122,19,4114051,4116109,-
Gm59307,ENSMUSG00000140276,19,4116383,4116586,+
Snord3b-ps1,ENSMUSG00000104921,19,4128297,4128512,-
Snord3b-ps1,ENSMUSG00000064400,19,4128298,4128512,-
Cabp2,ENSMUSG00000024857,19,4131578,4137340,+
Gm59029,ENSMUSG00000127101,19,4146198,4147638,-
Cdk2ap2,ENSMUSG00000024856,19,4147182,4149019,+
Pitpnm1,ENSMUSG00000024851,19,4149998,4163965,+
Aip,ENSMUSG00000024847,19,4164446,4175858,-
Tmem134,ENSMUSG00000024845,19,4175934,4182306,+
Cabp4,ENSMUSG00000024842,19,4185422,4194032,-
Gpr152,ENSMUSG00000044724,19,4189786,4195739,+
Coro1b,ENSMUSG00000024835,19,4198618,4204034,+
Ptprcap,ENSMUSG00000045826,19,4203603,4206750,+
Rps6kb2,ENSMUSG00000024830,19,4203990,4213353,-
Carns1,ENSMUSG00000075289,19,4214323,4225478,-
Gm50230,ENSMUSG00000117905,19,4218741,4241046,-
Gm17552,ENSMUSG00000097233,19,4219565,4224283,+
Tbc1d10c,ENSMUSG00000040247,19,4233410,4241283,-
Ppp1ca,ENSMUSG00000040385,19,4242064,4245419,+
Gm50251,ENSMUSG00000117839,19,4242108,4242781,-
Rad9a,ENSMUSG00000024824,19,4245195,4251661,-
Gm30082,ENSMUSG00000118245,19,4246330,4253535,+
Gm59014,ENSMUSG00000126154,19,4254198,4254787,+
Gm59165,ENSMUSG00000133637,19,4258952,4259701,+
Gm59210,ENSMUSG00000135663,19,4259712,4263738,-
Clcf1,ENSMUSG00000040663,19,4264292,4273544,+
Gm45928,ENSMUSG00000117873,19,4264411,4283351,+
Gm55500,ENSMUSG00002075602,19,4265456,4265542,-
1500032F14Rik,ENSMUSG00000117718,19,4265915,4307713,-
Pold4,ENSMUSG00000024854,19,4281953,4283688,+
